url_length,digit_ratio,entropy,count_dots,count_hyphens,count_at,is_https,suspicious_tld,keyword_count
37,0.0,3.918252351823076,2,1,0,1,0,0
43,0.046511627906976744,4.344187428818825,3,2,0,1,0,0
43,0.27906976744186046,4.8772033483198465,1,0,0,1,1,0
36,0.0,4.141604167868595,1,2,0,1,0,0
29,0.0,3.8833374604210062,1,0,0,1,0,0
30,0.0,3.8565647621309536,1,0,0,1,0,0
29,0.0,3.8833374604210067,1,0,0,1,0,0
48,0.0,4.071854365656768,2,2,0,1,0,0
39,0.0,3.9897785005806887,1,2,0,1,0,0
53,0.0,4.007289333810165,1,2,0,1,0,0
88,0.0,4.302174205978151,2,8,0,1,0,0
22,0.0,4.061482186720776,1,0,0,1,0,0
26,0.0,4.103909910282365,2,0,0,1,0,0
200,0.115,5.803157835399003,2,0,0,1,0,0
25,0.0,3.7034651896016464,2,0,0,1,0,0
29,0.0,3.57800115103227,1,1,0,1,0,0
37,0.0,3.7125863930545138,2,1,0,1,0,0
38,0.0,3.935445856050764,2,1,0,1,0,1
36,0.0,3.8054967936988757,1,1,0,1,0,0
45,0.0,3.960878585450095,2,1,0,1,0,0
58,0.0,4.094123020579327,2,1,0,1,0,0
25,0.0,3.783465189601647,1,0,0,1,1,0
24,0.0,3.688721875540869,1,0,0,1,1,0
33,0.0,3.9980509371469144,1,2,0,1,0,0
42,0.0,4.132939970645876,2,2,0,1,0,0
41,0.0,4.241102309232295,2,3,0,0,0,0
43,0.0,4.22220806840402,2,3,0,1,0,0
24,0.0,3.8035088547976783,1,0,0,1,0,0
29,0.06896551724137931,3.935398667466763,1,1,0,1,0,0
38,0.05263157894736842,3.862948816520147,2,1,0,1,0,0
22,0.0,3.516027641266231,1,0,0,1,1,0
22,0.0,3.970573095811686,1,0,0,0,1,0
32,0.0,4.042837797403416,1,0,0,0,1,1
85,0.15294117647058825,4.797511749188356,1,0,0,1,0,0
33,0.0,4.043801694853792,2,0,0,1,0,1
36,0.0,4.06507951503072,2,3,0,0,0,0
38,0.0,4.1287347499440905,2,3,0,1,0,0
32,0.03125,4.101409765557391,1,0,0,1,0,0
23,0.0,3.588354347173233,1,0,0,1,1,0
30,0.06666666666666667,4.364735178725504,1,0,0,1,0,0
23,0.0,3.5555331514269954,1,0,0,1,1,0
36,0.05555555555555555,4.4403510429286905,1,0,0,1,0,0
23,0.0,3.2903216092483047,1,0,0,1,1,0
32,0.0,4.28890976555739,1,0,0,1,0,0
25,0.0,3.733660689688186,1,0,0,1,1,0
24,0.0,3.7720552088742005,1,0,0,1,1,0
23,0.0,3.5013978254341027,1,0,0,1,1,0
22,0.0,3.5383105956150063,1,0,0,1,1,0
34,0.0,3.8665871058289594,2,1,0,1,0,0
36,0.0,4.155221528859514,2,3,0,1,0,0
44,0.0,3.9391167779650003,2,3,0,1,0,0
46,0.0,4.0729303049004795,2,2,0,1,0,0
29,0.0,3.96142927098964,1,0,0,1,0,0
28,0.0,3.99468036840891,1,0,0,1,0,0
29,0.0,3.5224963070861732,2,0,0,1,0,0
44,0.09090909090909091,4.337066209881524,2,2,0,1,0,0
27,0.07407407407407407,4.032303242743952,2,0,0,1,0,0
44,0.0,4.144106550888953,3,1,0,1,0,0
67,0.014925373134328358,4.421119050031436,4,1,0,1,0,0
39,0.0,3.9359357962188977,2,3,0,1,0,0
27,0.0,3.7360069464476577,1,1,0,1,0,0
35,0.11428571428571428,4.364857659740297,2,2,0,1,0,0
35,0.17142857142857143,4.300153016697713,2,0,0,1,0,0
27,0.2222222222222222,4.2824842613426,1,0,0,1,0,0
37,0.0,4.013111135723805,1,0,0,1,0,0
25,0.0,3.7034651896016464,1,0,0,1,1,0
23,0.0,3.588354347173233,1,0,0,1,1,0
24,0.0,3.688721875540869,1,0,0,1,1,0
47,0.0851063829787234,4.378329010929887,2,2,0,1,0,0
38,0.15789473684210525,4.313459750171824,2,0,0,1,0,0
79,0.2911392405063291,4.728556342971839,3,6,0,1,0,0
37,0.0,4.317033095124792,2,2,0,1,0,0
39,0.0,3.8552884365335984,2,2,0,1,0,0
41,0.0,3.9275717489329454,2,2,0,1,0,0
41,0.0,4.034023650801245,2,2,0,1,0,0
40,0.0,4.02756715711693,2,2,0,1,0,0
40,0.0,4.02756715711693,2,2,0,1,0,0
71,0.08450704225352113,4.7730061904644785,2,1,0,1,0,0
29,0.06896551724137931,4.1162646156680225,1,0,0,1,0,0
73,0.1095890410958904,4.814786251415016,2,1,0,1,0,0
80,0.05,4.528501540669806,3,5,0,1,0,0
44,0.0,4.0643389371542495,2,2,0,1,0,0
42,0.09523809523809523,4.28447635104112,2,1,0,1,0,0
41,0.0,3.850858406793271,2,0,0,1,0,0
81,0.2962962962962963,4.805554558750855,3,6,0,1,0,0
79,0.2911392405063291,4.700384665893579,3,6,0,1,0,0
80,0.3125,4.714822782008756,3,6,0,1,0,0
72,0.09722222222222222,4.786273488348122,2,1,0,1,0,0
238,0.13445378151260504,5.713306521732251,2,1,0,1,0,0
234,0.1282051282051282,5.680429728160964,2,1,0,1,0,0
29,0.20689655172413793,3.9228287372391675,2,0,0,1,0,0
28,0.21428571428571427,3.838804369244614,2,0,0,0,0,0
57,0.05263157894736842,4.440186891616423,2,1,0,1,0,0
71,0.028169014084507043,4.7342049580396415,2,1,0,1,0,0
72,0.08333333333333333,4.855630689177163,2,1,0,1,0,0
30,0.03333333333333333,4.0980685120588385,2,0,0,1,0,0
45,0.044444444444444446,4.69464636342018,2,0,0,1,0,0
237,0.2320675105485232,5.808056509415203,2,1,0,1,0,0
43,0.3488372093023256,4.72011294129279,1,0,0,1,1,0
64,0.21875,4.6853286642591,2,1,0,1,1,0
24,0.20833333333333334,4.053508854797679,2,0,0,1,0,0
58,0.08620689655172414,4.437228788336053,2,1,0,1,0,0
72,0.06944444444444445,4.843216064321871,2,1,0,1,0,0
43,0.16279069767441862,4.324309452719444,2,1,0,0,0,0
48,0.16666666666666666,4.381328385912462,2,0,0,1,0,0
35,0.0,3.9900172174899033,1,1,0,1,0,0
45,0.2222222222222222,4.819305040629888,2,0,0,1,0,0
36,0.2777777777777778,4.551462154039801,2,0,0,1,0,0
30,0.06666666666666667,4.12323142879762,1,0,0,1,0,0
33,0.0,4.020926316000352,2,0,0,1,0,0
76,0.06578947368421052,4.923859217613442,2,1,0,1,0,0
40,0.0,4.006198332810096,2,1,0,1,0,0
37,0.0,3.7159094486332735,2,1,0,1,0,0
43,0.0,3.8383420817371237,2,1,0,1,0,0
35,0.0,3.843010159554856,2,2,0,1,0,0
38,0.0,4.0804399351119995,2,2,0,1,0,0
36,0.0,4.083274571476654,2,1,0,1,0,0
35,0.0,3.8861465882499107,2,1,0,1,0,0
41,0.0,3.818054066111651,2,2,0,1,0,0
35,0.0,3.900153016697713,2,1,0,1,0,0
39,0.0,3.9542189634547187,2,1,0,1,0,0
36,0.0,3.739097917988787,2,2,0,1,0,0
37,0.0,3.742840865453535,2,1,0,1,0,0
44,0.0,4.083765141069552,2,3,0,1,0,0
44,0.0,3.8847904251112912,2,2,0,1,0,0
37,0.0,3.935955649986687,2,1,0,1,0,0
36,0.0,3.7736843762620236,2,1,0,1,0,0
43,0.09302325581395349,4.367897894136354,3,0,0,1,0,0
41,0.0,3.881227004301479,2,2,0,1,0,0
42,0.0,3.8738784344259662,2,2,0,1,0,0
39,0.0,3.925926577614713,2,2,0,1,0,0
42,0.0,3.9370932447129565,2,2,0,1,0,0
44,0.0,3.8847904251112912,2,2,0,1,0,0
45,0.0,4.038873585546249,2,3,0,1,0,0
43,0.0,3.8018816981447885,2,3,0,1,0,0
47,0.0,4.238114320168548,2,2,0,1,0,0
40,0.0,3.875070520364182,2,2,0,1,0,0
35,0.0,3.8861465882499115,2,1,0,1,0,0
37,0.0,3.8172972844309245,2,2,0,1,0,0
38,0.0,3.9751767772172624,2,1,0,1,0,0
34,0.0,3.726737473412387,2,1,0,1,0,0
41,0.0,3.9947641270344936,2,2,0,1,0,0
42,0.0,3.7972288880242133,2,1,0,1,0,0
40,0.0,3.9964393446710167,2,2,0,1,0,0
42,0.09523809523809523,4.178181268976593,3,0,0,1,0,0
42,0.0,3.861825162362239,2,2,0,1,0,0
43,0.0,3.8558976050432503,2,2,0,1,0,0
39,0.0,3.7088908482118885,2,2,0,1,0,0
34,0.0,3.8443845322359165,2,1,0,1,0,0
45,0.0,4.002529762804032,2,2,0,1,0,0
45,0.0,3.752638373963221,2,2,0,1,0,0
44,0.0,4.02716911844062,2,3,0,1,0,0
44,0.0,3.9540036423298557,2,2,0,1,0,0
44,0.0,4.0077429145253145,2,3,0,1,0,0
42,0.0,3.7699611016497694,2,1,0,1,0,0
44,0.0,4.0360409258397825,2,2,0,1,0,0
40,0.0,4.162814895472357,2,1,0,1,0,0
31,0.06451612903225806,4.3491999393493455,1,0,0,1,0,0
234,0.13675213675213677,5.733613091151871,2,0,0,1,0,0
29,0.06896551724137931,4.159199529386523,1,1,0,1,0,0
232,0.1336206896551724,5.690934578941615,2,0,0,1,0,0
45,0.2222222222222222,4.6583025406779655,2,2,0,0,0,0
53,0.18867924528301888,4.628587199723756,2,2,0,0,0,0
30,0.0,4.164735178725504,1,1,0,1,0,0
36,0.0,4.162573265150914,1,1,0,1,0,0
26,0.0,3.997952698660693,1,1,0,1,0,0
32,0.0,3.991729296672175,1,1,0,1,0,0
35,0.11428571428571428,4.261725074756387,2,1,0,1,0,0
41,0.0,3.9370927129710718,1,0,0,1,0,0
48,0.0,3.8967216165616274,1,0,0,1,0,0
44,0.0,3.9540036423298544,1,0,0,1,0,0
51,0.0,3.928588146490172,1,0,0,1,0,0
35,0.11428571428571428,4.261725074756387,2,1,0,1,0,0
40,0.225,4.4628148954723565,2,1,0,1,0,0
27,0.0,4.106377316818027,1,1,0,1,0,0
32,0.0,4.093139062229565,1,1,0,1,0,1
33,0.06060606060606061,4.063650847340263,1,1,0,1,0,0
223,0.11659192825112108,5.780720863298728,2,0,0,1,0,0
40,0.175,4.146439344671017,3,0,0,0,0,0
80,0.3125,4.521562083645509,3,0,0,1,0,0
38,0.15789473684210525,4.418722908066561,2,0,0,1,0,0
43,0.23255813953488372,4.376976022637825,2,0,0,1,0,0
30,0.06666666666666667,4.164735178725505,2,0,0,1,0,0
31,0.06451612903225806,4.389364858634393,1,0,0,1,0,0
26,0.23076923076923078,4.209867121904037,2,0,0,1,1,0
19,0.0,3.681880802803403,1,1,0,1,0,0
21,0.0,3.725650756112092,1,1,0,1,0,0
36,0.0,4.006749918638779,2,1,0,1,0,0
31,0.06451612903225806,4.1556515522525705,1,1,0,1,0,0
40,0.05,4.112814895472355,2,1,0,1,0,0
23,0.0,3.6424896731661263,1,1,0,1,0,0
26,0.15384615384615385,4.132944044980959,2,1,0,0,0,0
28,0.21428571428571427,4.137537511266052,2,1,0,0,0,0
31,0.0,3.885828069136432,2,1,0,0,0,0
48,0.020833333333333332,4.464661719245795,3,0,0,1,0,0
32,0.0625,4.452819531114783,1,0,0,1,0,0
44,0.0,3.9419111656107764,2,2,0,1,0,0
20,0.0,3.8841837197791893,1,0,0,1,0,0
24,0.0,3.9387218755408675,2,0,0,1,0,0
20,0.0,3.8841837197791893,1,0,0,1,0,0
24,0.0,3.9387218755408675,2,0,0,1,0,0
45,0.0,4.252421151644844,2,2,0,1,0,0
103,0.23300970873786409,4.735606785806858,2,0,0,1,0,0
40,0.0,4.14394270791827,2,2,0,1,0,0
20,0.0,3.8841837197791893,1,0,0,1,0,0
24,0.0,3.9387218755408675,2,0,0,1,0,0
20,0.0,3.9841837197791894,1,0,0,1,0,0
24,0.0,4.022055208874201,2,0,0,1,0,0
24,0.0,3.855388542207534,2,0,0,1,0,0
36,0.0,4.048688113203417,1,2,0,1,0,0
45,0.0,4.2144321306549175,2,2,0,1,0,0
35,0.05714285714285714,4.528724445269141,1,0,0,1,0,0
29,0.06896551724137931,4.418157288156416,1,0,0,1,0,0
39,0.05128205128205128,4.426177218751301,1,0,0,1,0,0
39,0.05128205128205128,4.580023372597454,1,0,0,1,0,0
28,0.07142857142857142,4.083616975397233,1,0,0,1,0,0
38,0.05263157894736842,4.431623565847431,1,0,0,1,0,0
40,0.05,4.52756715711693,1,0,0,1,0,0
35,0.05714285714285714,4.436006945330956,1,0,0,1,0,0
36,0.05555555555555555,4.252715278979706,1,0,0,1,0,0
33,0.06060606060606061,4.453188816197032,1,0,0,1,0,0
31,0.06451612903225806,4.365013648887186,1,0,0,1,0,0
39,0.05128205128205128,4.294910155193256,1,0,0,1,0,0
30,0.06666666666666667,4.298068512058838,1,0,0,1,0,0
34,0.058823529411764705,4.395998870534844,1,0,0,1,0,0
32,0.0625,4.538909765557391,1,0,0,1,0,0
30,0.06666666666666667,4.389898095464287,1,0,0,1,0,0
29,0.06896551724137931,4.3231611673921595,1,0,0,1,0,0
34,0.058823529411764705,4.513645929358371,1,0,0,1,0,0
31,0.06451612903225806,4.131300342505362,1,0,0,1,0,0
31,0.06451612903225806,4.453880987666651,1,0,0,1,0,0
31,0.06451612903225806,4.47823219741386,1,0,0,1,0,0
31,0.06451612903225806,4.4137160683816035,1,0,0,1,0,0
25,0.0,3.733660689688186,1,0,0,1,1,0
23,0.0,3.6753108689123635,1,0,0,1,1,0
24,0.0,3.7201755214643453,1,0,0,1,1,0
25,0.0,3.6536606896881856,1,0,0,1,1,0
23,0.0,3.588354347173233,1,0,0,1,1,0
23,0.0,3.6753108689123635,1,0,0,1,1,0
23,0.0,3.588354347173233,1,0,0,1,1,0
31,0.0,3.6922796820396577,1,0,0,1,1,0
26,0.0,3.7962176025900565,1,0,0,1,1,0
27,0.0,3.7080481500712317,1,0,0,1,1,0
23,0.0,3.588354347173233,1,0,0,1,1,0
22,0.0,3.4817145729860735,1,0,0,1,1,0
22,0.0,3.663532754804255,1,0,0,1,1,0
34,0.0,4.124083797069063,2,0,0,1,0,1
25,0.0,3.7034651896016464,1,0,0,1,1,0
28,0.10714285714285714,4.182005814760214,1,0,0,1,0,0
54,0.18518518518518517,4.558050641365494,2,2,0,0,0,0
39,0.05128205128205128,4.477459270033352,1,0,0,1,0,0
25,0.0,3.6536606896881842,1,0,0,1,1,0
35,0.02857142857142857,4.300153016697712,1,0,0,1,0,0
32,0.0625,4.22640976555739,1,0,0,1,0,0
29,0.10344827586206896,4.418157288156416,1,0,0,1,0,0
46,0.21739130434782608,4.577697282049906,2,2,0,0,0,0
46,0.1956521739130435,4.261842390463366,3,3,0,1,0,1
26,0.0,4.026986833359288,2,0,0,1,0,0
26,0.0,3.8731406795131336,2,0,0,1,0,0
56,0.08928571428571429,4.230914298173783,5,0,0,1,0,1
27,0.0,3.9582291686698783,2,0,0,1,0,0
32,0.0625,4.077819531114782,3,0,0,1,0,0
39,0.05128205128205128,4.221049013623095,3,0,0,1,0,0
55,0.03636363636363636,4.353553804197736,4,0,1,1,0,0
60,0.08333333333333333,4.291295646116059,6,0,0,1,0,1
60,0.08333333333333333,4.291295646116059,6,0,0,1,0,1
50,0.08,4.133340441068116,5,0,0,1,0,0
58,0.06896551724137931,4.2081433318222095,6,0,0,1,0,0
46,0.391304347826087,4.323142804994543,2,0,0,0,0,0
81,0.24691358024691357,4.8970349233708195,2,1,0,0,0,0
50,0.0,3.993786320494367,2,1,0,1,0,0
25,0.0,3.893660689688186,2,0,0,0,0,0
65,0.07692307692307693,4.985689690178391,1,0,0,1,0,0
142,0.21830985915492956,5.077323709026659,2,8,0,0,0,0
64,0.34375,4.804229296672174,2,0,0,0,0,0
65,0.3384615384615385,4.8026106974108504,2,0,0,1,0,0
37,0.0,4.060012149061901,1,1,0,1,0,0
31,0.0,4.018081793978686,1,1,0,1,0,0
40,0.0,4.146439344671017,2,1,0,1,0,0
29,0.0,3.978333581185264,1,1,0,0,0,0
27,0.0,3.958229168669878,1,1,0,1,0,0
134,0.1417910447761194,4.902765440672525,2,11,0,0,0,0
26,0.0,3.7483286603655754,2,0,0,0,0,0
28,0.0,3.824862957617356,2,0,0,1,0,0
43,0.0,4.0765182426716855,2,0,0,1,0,0
23,0.0,3.480083695187448,2,0,0,1,0,0
36,0.027777777777777776,4.252715278979706,2,0,0,1,0,0
88,0.3409090909090909,4.732008113315197,3,0,0,1,0,0
44,0.0,3.927975300790612,2,0,0,1,0,0
32,0.0,3.890319531114783,2,0,0,1,0,0
40,0.0,4.115311532225102,2,1,0,1,0,0
35,0.11428571428571428,4.378864088188098,1,0,0,1,0,0
48,0.10416666666666667,4.347794209361696,2,4,0,1,0,0
33,0.0,4.066677073707229,1,1,0,1,0,0
42,0.0,4.1892382558030254,2,1,0,1,0,0
34,0.0,3.8895494308620884,1,1,0,1,0,0
45,0.0,3.9142149083365423,2,1,0,1,0,0
50,0.0,4.105979129983102,2,2,0,1,0,0
30,0.0,4.1898980954642875,1,1,0,1,0,0
62,0.08064516129032258,4.428335682417073,2,2,0,1,0,1
64,0.078125,4.367132914624721,2,2,0,1,0,1
25,0.0,3.813660689688186,1,0,0,1,0,0
63,0.15873015873015872,4.502774320490694,4,4,0,1,0,2
75,0.21333333333333335,5.016900650634801,2,0,0,1,0,0
38,0.15789473684210525,4.273728829005326,2,1,0,1,0,0
37,0.16216216216216217,4.283381405994075,2,1,0,1,0,0
39,0.0,3.792098860976928,2,0,0,1,0,0
32,0.3125,4.241729296672174,2,1,0,0,0,0
33,0.30303030303030304,4.225619876671972,2,1,0,1,0,0
29,0.06896551724137931,3.935398667466763,1,1,0,1,0,0
38,0.05263157894736842,3.862948816520147,2,1,0,1,0,0
20,0.05,3.484183719779188,1,0,0,1,0,0
48,0.10416666666666667,4.4311275426950285,2,4,0,1,0,0
21,0.0,3.7849418274376414,1,1,0,1,0,0
35,0.02857142857142857,4.136286231168868,2,3,0,1,0,0
39,0.0,4.006573937300011,2,2,0,1,0,0
46,0.0,4.031623032511563,2,2,0,1,0,0
39,0.0,4.077212078381125,2,1,0,1,0,0
38,0.0,4.073475132309621,2,1,0,1,0,0
38,0.0,3.9155803954675155,2,1,0,1,0,0
36,0.027777777777777776,4.138830127032209,2,2,0,1,0,0
40,0.0,3.984829508503262,2,2,0,1,0,0
28,0.0,3.99468036840891,2,0,0,0,0,0
48,0.08333333333333333,4.754247855285174,2,0,0,1,0,0
56,0.2857142857142857,4.733444824068003,2,1,0,1,0,1
41,0.0,3.9971998702079046,3,1,0,1,0,0
30,0.13333333333333333,4.164735178725505,2,1,0,1,0,0
36,0.1111111111111111,4.173416585305447,3,1,0,1,0,0
33,0.12121212121212122,4.003044786734203,2,1,0,1,0,0
39,0.10256410256410256,4.077212078381126,3,1,0,1,0,0
30,0.13333333333333333,4.0062389286533895,2,1,0,1,0,0
36,0.1111111111111111,4.020367279629698,3,1,0,1,0,0
30,0.13333333333333333,4.164735178725505,2,1,0,1,0,0
36,0.1111111111111111,4.11786102974989,3,1,0,1,0,0
30,0.13333333333333333,4.415061012203069,2,1,0,1,0,0
36,0.1111111111111111,4.350209029099899,3,1,0,1,0,0
29,0.06896551724137931,3.935398667466763,1,1,0,1,0,0
38,0.05263157894736842,3.862948816520147,2,1,0,1,0,0
27,0.0,3.884155094595804,1,2,0,1,0,0
30,0.1,4.481727678869737,1,0,0,1,0,0
31,0.03225806451612903,4.389364858634394,1,0,0,1,0,0
35,0.02857142857142857,4.493149802473812,1,0,0,1,0,0
35,0.08571428571428572,4.629003731107054,1,0,0,1,0,0
29,0.06896551724137931,4.0381728050993875,1,1,0,1,0,0
35,0.05714285714285714,4.036006945330954,1,1,0,1,0,0
31,0.06451612903225806,4.47823219741386,1,0,0,1,0,0
48,0.0,4.29799505257913,2,0,0,1,0,0
43,0.046511627906976744,4.184774568998514,5,0,0,1,0,0
53,0.0,4.5016238798520485,3,0,0,1,0,0
28,0.0,3.94075983254009,1,1,0,1,0,0
34,0.0,3.976449973285124,1,1,0,1,0,0
67,0.07462686567164178,4.3574673708300855,5,2,0,1,0,0
27,0.07407407407407407,4.032303242743954,1,1,0,1,0,0
33,0.06060606060606061,4.028946391954607,1,1,0,1,0,0
39,0.1282051282051282,4.394251257268312,2,0,0,0,0,0
27,0.0,3.884155094595804,1,0,0,1,0,0
46,0.0,4.151400749996932,2,0,0,1,0,0
30,0.0,3.9898980954642864,2,1,0,1,0,0
41,0.0,3.8170334812344215,2,1,0,1,0,0
43,0.0,3.7505006521214015,2,2,0,1,0,0
39,0.0,3.6763025393195954,2,1,0,1,0,0
41,0.0,3.973916493564412,2,2,0,1,0,0
37,0.0,3.8846006626923586,2,2,0,1,0,0
42,0.0,3.9963843160385055,2,2,0,1,0,0
45,0.0,3.7526383739632223,2,2,0,1,0,0
42,0.0,3.8884779118566133,2,2,0,1,0,0
44,0.18181818181818182,4.453416561671607,3,0,0,1,0,0
47,0.0,4.1021492238799695,2,2,0,1,0,0
37,0.0,3.830546608638304,2,2,0,1,0,0
38,0.0,3.8199100790622595,2,2,0,1,0,0
36,0.0,3.9057645846554534,2,2,0,1,0,0
43,0.0,3.975926894781161,2,2,0,1,0,0
37,0.0,3.918252351823076,2,2,0,1,0,0
40,0.0,3.9841837197791894,2,2,0,1,0,0
36,0.0,3.739097917988787,2,2,0,1,0,0
33,0.0,3.7030407100708653,2,1,0,1,0,0
44,0.0,3.971160176469933,2,2,0,1,0,0
39,0.0,3.9940040656160867,2,2,0,1,0,0
47,0.0,4.025348362721739,2,2,0,1,0,1
43,0.0,4.2397635917101475,2,2,0,1,0,0
42,0.0,3.7728885553739144,2,1,0,1,0,0
40,0.0,3.99394270791827,2,2,0,1,0,0
47,0.0,4.025348362721739,2,2,0,1,0,0
39,0.0,4.057855988582062,2,1,0,1,0,0
40,0.0,4.062814895472357,2,1,0,1,0,0
64,0.0,4.239012118683787,2,1,0,1,0,0
51,0.09803921568627451,4.341556656070962,2,2,0,0,0,0
48,0.041666666666666664,4.264460876028363,2,4,0,1,0,0
25,0.0,3.9932696895151074,1,0,0,1,1,0
31,0.0967741935483871,4.2201676812848286,2,1,0,1,0,0
37,0.08108108108108109,4.175273297885967,3,1,0,1,0,0
32,0.09375,3.9917292966721742,2,1,0,1,0,0
38,0.07894736842105263,4.040709013945501,3,1,0,1,0,0
26,0.11538461538461539,3.921029621737616,2,1,0,1,0,0
32,0.09375,3.941428031846024,3,1,0,1,0,0
28,0.10714285714285714,4.280394654123195,2,1,0,1,0,0
34,0.08823529411764706,4.219528282299549,3,1,0,1,0,0
28,0.10714285714285714,4.110577243331643,2,1,0,1,0,0
34,0.08823529411764706,4.054538856580819,3,1,0,1,0,0
26,0.0,3.921029621737615,1,0,0,1,0,0
60,0.06666666666666667,4.571241170818225,2,2,0,1,0,0
21,0.09523809523809523,3.784941827437642,2,0,0,1,0,0
52,0.0,3.8222713927036303,2,1,0,1,0,0
29,0.0,4.090234012145144,1,1,0,1,0,0
35,0.0,4.0855880165740865,1,1,0,1,0,0
35,0.2,4.093149802473812,2,1,0,0,1,0
48,0.16666666666666666,4.579448698502606,2,1,0,1,0,0
26,0.0,3.8731406795131336,2,0,0,1,0,0
34,0.0,3.9146892241642455,1,1,0,1,0,0
40,0.0,3.9470851333950887,1,1,0,1,0,0
34,0.17647058823529413,4.395998870534842,2,1,0,0,0,0
31,0.0,3.8732358263763293,1,1,0,1,0,0
37,0.0,3.9696073391174034,1,1,0,1,0,0
60,0.05,4.261139455871784,4,1,1,1,0,0
65,0.0,4.279931182779511,3,0,0,1,0,0
64,0.0,3.966982282211645,2,2,0,1,0,0
65,0.0,3.9569086839741323,2,2,0,1,0,0
29,0.06896551724137931,3.935398667466763,1,1,0,1,0,0
38,0.05263157894736842,3.862948816520147,2,1,0,1,0,0
92,0.21739130434782608,4.714022152632501,5,8,0,1,0,0
84,0.23809523809523808,4.643888596104734,4,8,0,1,0,0
95,0.22105263157894736,4.783910840723074,4,8,0,1,0,0
37,0.0,3.9978608947286687,1,1,0,1,0,0
38,0.05263157894736842,3.862948816520147,2,1,0,1,0,0
41,0.14634146341463414,4.39146321255865,2,1,0,0,0,0
38,0.18421052631578946,4.504120605378049,2,1,0,0,0,0
55,0.21818181818181817,4.382528859532886,3,3,0,1,0,0
47,0.2553191489361702,4.307159266931027,3,3,0,1,0,0
42,0.14285714285714285,4.58279361325495,2,1,0,0,0,0
42,0.14285714285714285,4.544468840054074,2,1,0,0,0,0
47,0.14893617021276595,4.554172894046704,2,1,0,1,0,0
41,0.12195121951219512,4.489024188168406,2,1,0,0,0,0
41,0.12195121951219512,4.489024188168406,2,1,0,1,0,0
44,0.18181818181818182,4.604667062400099,2,1,0,0,0,0
42,0.14285714285714285,4.544468840054074,2,1,0,1,0,0
43,0.18604651162790697,4.55162195297101,2,1,0,0,0,0
46,0.15217391304347827,4.526294499949899,2,1,0,1,0,0
33,0.15151515151515152,4.453188816197032,2,1,0,0,0,0
37,0.21621621621621623,4.628108095241736,2,1,0,1,0,0
45,0.17777777777777778,4.691853096329675,2,1,0,1,0,0
43,0.13953488372093023,4.505110325064033,2,1,0,1,0,0
53,0.18867924528301888,4.35177522872268,3,3,0,1,0,0
45,0.2222222222222222,4.277871085594326,3,3,0,1,0,0
45,0.2222222222222222,4.394429141101805,3,3,0,1,0,0
46,0.21739130434782608,4.422927380337651,3,3,0,1,0,0
53,0.18867924528301888,4.413003766417708,3,3,0,1,0,0
74,0.20270270270270271,4.721088967150333,3,3,0,1,0,0
45,0.2222222222222222,4.34998469665736,3,3,0,1,0,0
24,0.0,3.573934896284057,1,1,0,1,0,0
33,0.0,3.824252831282987,2,1,0,1,0,0
68,0.20588235294117646,4.610938900163457,3,2,0,1,0,0
29,0.034482758620689655,4.004364184708143,1,0,0,1,0,0
27,0.037037037037037035,4.060262039120378,1,0,0,1,0,0
48,0.3125,4.4387218755408675,2,0,0,1,0,0
44,0.3181818181818182,4.254441845713346,2,0,0,1,0,0
84,0.27380952380952384,4.63216697580932,2,1,0,0,0,0
76,0.3026315789473684,4.577206500458648,2,1,0,0,0,0
41,0.1951219512195122,4.4546361507484775,2,0,0,0,0,0
36,0.2222222222222222,4.350209029099899,2,1,0,0,0,0
35,0.2,4.422000516883153,2,0,0,0,0,0
79,0.20253164556962025,4.818967774175233,2,1,0,0,0,0
35,0.14285714285714285,4.397579003389629,2,1,0,0,0,0
35,0.22857142857142856,4.2290037311070545,2,0,0,0,1,0
56,0.21428571428571427,4.597097109364437,2,2,0,1,0,0
36,0.2222222222222222,4.350209029099899,2,1,0,0,0,0
86,0.18604651162790697,4.714258366129789,2,3,0,0,0,0
36,0.2222222222222222,4.350209029099899,2,1,0,0,0,0
91,0.15384615384615385,4.574935845333233,2,7,0,1,0,0
44,0.18181818181818182,4.445131834930692,2,1,0,0,0,0
78,0.1794871794871795,4.769018488415643,2,1,0,1,0,0
47,0.1702127659574468,4.477372032888474,2,2,0,0,0,0
37,0.0,3.7397090302883074,1,0,0,0,0,0
34,0.0,4.101881223476019,1,1,0,1,0,0
34,0.11764705882352941,4.2339466645252255,1,0,0,1,0,0
28,0.0,3.9677201004744993,1,1,0,1,0,0
44,0.0,4.050927790204637,2,1,0,1,0,0
33,0.0,4.0895524525606675,2,1,0,0,0,0
34,0.0,4.0652602676572975,1,0,0,1,0,0
36,0.0,4.07243125132212,2,0,0,1,0,0
23,0.0,3.849223912390624,2,0,0,1,0,0
48,0.020833333333333332,4.224874739988985,2,3,0,1,0,0
48,0.0,4.246653522439334,2,2,0,1,0,0
42,0.14285714285714285,4.204834018470968,2,2,0,1,0,0
43,0.0,4.22220806840402,2,0,0,1,0,1
25,0.0,3.7834651896016456,2,0,0,1,0,0
28,0.0,4.066108939837481,2,0,0,1,0,0
28,0.17857142857142858,4.280394654123195,2,0,0,1,0,0
40,0.15,4.3153115322251026,2,2,0,1,0,0
29,0.0,3.926272374139508,2,0,0,1,0,0
